CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography,Gender,Exited
366,22,4,173971.9097414337,1,0,1,132867.8537705397,Spain,Male,1
431,28,8,52018.742701552976,2,1,0,27151.26120661682,France,Male,1
537,21,8,33299.91022027254,1,1,0,98550.76733500001,France,Male,0
745,67,10,128298.55591494235,1,1,1,139968.70724996942,Germany,Female,0
547,77,10,94267.44806412281,3,0,1,84137.85898913973,Spain,Female,0
653,60,7,159598.55439828054,1,0,1,94849.60608526482,France,Male,1
368,45,9,72340.98110879818,2,0,0,22204.03786543898,France,Male,0
551,73,3,179479.334406016,4,1,1,138886.6752377578,Germany,Male,0
568,27,8,47540.656791770576,3,1,0,54390.361450833545,France,Female,1
345,49,5,111119.49058199367,2,0,1,53747.546658512176,France,Female,0
625,45,8,88925.25272241553,1,1,1,117075.29959905925,Germany,Male,0
448,67,7,93503.39575614504,1,0,0,24523.15938138731,Germany,Male,1
574,77,6,185635.5320570086,4,0,0,114859.19503033457,France,Female,1
362,79,10,22912.408679209628,4,0,0,39236.39177247057,France,Male,1
849,41,10,44561.1535925335,1,1,1,145784.66674053253,Spain,Female,1
312,79,3,62386.07369753841,3,1,1,76432.15966731837,France,Female,0
490,51,0,100072.91528875746,3,1,1,69841.38923454931,Spain,Female,1
328,66,7,21683.969083086675,4,0,0,28867.135061284294,Germany,Male,1
732,39,1,15546.927049632342,4,0,1,23953.75801878821,France,Male,0
817,38,8,181322.59888292005,2,0,0,74968.76253616724,Spain,Female,0
661,70,4,152570.3290611527,2,0,0,85325.94081100608,France,Female,1
614,18,6,5187.6712497377575,3,1,0,42119.558108087294,Spain,Female,0
384,50,0,101845.81320708623,1,1,1,75290.35748959388,France,Male,1
419,47,10,31987.861887912804,4,1,1,32461.975965981506,France,Female,0
351,35,10,82483.62090977462,3,0,1,73056.56547416683,France,Male,0
428,55,4,160325.8790925751,1,0,0,59059.75234488048,Germany,Male,0
580,63,5,67170.28049227156,3,0,0,92368.20755126495,France,Female,0
803,18,6,176036.03706008062,3,0,0,146727.75360458344,Spain,Female,0
637,59,7,6678.114165795135,4,1,1,123540.25776339693,Germany,Male,0
499,37,4,129410.81098119587,1,0,0,77004.27089481335,Germany,Male,0
407,69,2,167493.33788446817,1,1,0,34021.407545978254,France,Female,0
335,68,10,78683.55735219507,4,0,1,106059.57804561924,Germany,Male,1
616,37,10,109734.78468660425,4,1,0,133080.31749444926,France,Male,1
795,66,1,29829.760715742905,1,1,1,23345.258723905543,Germany,Female,1
675,77,1,134926.8887910379,1,1,0,55524.66925076874,France,Female,1
334,77,1,136123.2614755886,4,1,0,60020.65455372936,Germany,Male,0
825,66,1,18207.93384194761,4,1,0,98683.84492100452,Germany,Male,0
604,74,8,13499.249059845964,3,1,1,82171.80406588558,France,Female,0
821,72,2,43437.974165179716,3,1,0,26760.317965984203,Germany,Male,1
607,41,10,181970.79067962914,1,0,0,81079.54867619599,France,Female,0
643,68,10,66992.13946104283,2,0,1,26934.30019931954,France,Male,1
724,79,3,114466.12276182426,1,1,0,94382.97035168723,France,Male,1
793,68,1,7980.4685086177105,4,1,0,48796.543940071686,France,Female,1
791,59,7,86512.06010386867,3,0,0,91425.86740378753,France,Female,0
399,45,7,50262.98359175103,1,0,0,52051.95247985538,Spain,Female,1
772,52,1,89141.2289040655,4,1,1,50092.82271559158,France,Male,0
608,24,10,7068.208921945152,3,0,0,76193.24886396433,Germany,Female,0
460,56,2,4291.082457408657,4,1,0,139318.35209811444,France,Female,0
592,57,1,151135.17781441976,3,1,0,132194.09573655896,France,Male,1
482,45,2,13020.93850098265,4,1,0,33778.462326082714,France,Female,0
587,65,7,7222.022396438566,1,0,0,128658.2784798967,France,Male,0
717,77,5,70336.44394855278,2,1,1,34061.169134751006,France,Female,0
553,70,7,27251.73248563826,3,1,0,32685.441019451137,Germany,Female,1
341,63,5,118965.74124112255,4,1,1,21325.915873008144,France,Female,0
573,37,2,6236.172826952568,4,0,1,110951.00004047163,Spain,Female,0
658,78,3,41662.29552843492,1,1,0,121024.70309406106,France,Female,0
788,45,6,49541.1775981516,3,1,0,57038.47375476666,France,Female,1
507,20,9,121135.63010245509,2,1,1,130271.08018285417,Spain,Male,0
611,40,7,81697.66091598281,2,0,0,124671.66537079256,France,Male,0
556,29,5,46486.01482584318,4,0,1,104768.7510013351,France,Female,0
830,63,7,69675.7888584318,4,0,1,85052.32141061098,France,Female,1
307,74,1,118005.19432177256,3,1,0,75137.9270785765,France,Female,1
841,50,0,54297.57722851116,4,0,1,125257.846510913,France,Female,0
472,75,2,101009.6040022474,4,1,1,89251.48379396682,Spain,Female,0
726,59,10,83473.85639159335,4,1,1,115712.54441364881,Germany,Male,1
805,54,10,16986.744354302653,2,1,1,113624.66580061763,Spain,Male,0
404,78,4,144569.901325127,4,0,0,75408.01038972281,Germany,Male,1
404,78,8,192103.69340668974,1,1,0,149842.87838460295,Spain,Female,0
748,69,3,77872.23289955694,4,1,0,147618.62025054524,France,Female,0
417,34,9,94436.00896119859,3,1,0,49880.78394579017,France,Female,0
785,57,2,197623.51541251835,4,1,0,92023.05721760566,Germany,Female,1
513,42,3,80125.25198083463,4,1,1,143312.83342528134,France,Female,0
324,68,5,62151.62911662602,4,0,0,100451.24999481856,France,Female,1
499,18,10,81609.46618690672,1,0,0,135880.23515677694,Germany,Female,1
724,52,10,157078.23500343543,4,1,0,59963.6913313509,France,Female,0
571,46,10,192939.51208884077,1,0,0,50142.91618311159,Spain,Female,1
412,33,10,187554.9093377928,1,1,0,103432.63399712894,Spain,Female,1
822,71,5,11936.59969191585,2,1,1,113240.00006470692,Germany,Male,1
768,39,5,176068.54828586322,3,0,0,85070.59062775497,France,Male,0
840,40,5,51767.379113180345,1,1,1,45879.29065387499,France,Male,0
839,23,3,192335.5589397408,3,0,0,32717.503531681596,Spain,Female,0
641,18,8,150818.6316529724,4,1,0,95370.23016369088,France,Female,0
809,79,9,81675.93612629516,4,1,0,105544.46482056615,France,Male,0
718,78,3,49633.168641856166,1,0,0,94334.666789299,France,Male,1
674,71,6,79836.49919382052,1,1,0,59186.63295696848,France,Female,0
373,64,9,128967.71497012793,2,0,1,93906.28151558786,Germany,Male,1
534,67,4,34478.68884273131,2,1,1,51484.52814101346,France,Male,0
432,61,1,114495.43674164904,4,0,1,59239.45536638699,France,Male,0
461,60,5,197153.2141125469,2,0,0,141608.15538023424,France,Female,1
581,56,7,11318.16952043314,1,1,1,21142.080522111202,Spain,Female,0
610,20,4,18043.185917313866,3,1,1,118761.69846969371,Spain,Female,0
652,72,5,73431.83057736367,1,0,1,77411.96511045091,Spain,Female,1
535,34,5,65741.58639490415,4,0,1,60438.76166652659,Germany,Female,0
669,58,6,147470.9620049722,4,1,0,122206.12453946355,France,Female,1
387,41,0,154983.27747602767,1,0,1,145745.19229002303,Spain,Male,0
765,56,6,103735.95573826165,4,0,0,126615.71901354664,France,Female,0
308,38,7,39913.61950605603,1,0,0,112191.0084795143,Germany,Female,0
441,63,0,13384.612504658411,3,1,1,112654.26671175633,France,Male,0
598,61,1,183320.01515646715,2,0,0,49674.7910365056,Germany,Male,0
554,38,6,17299.054804279513,3,1,0,114116.10562939105,Spain,Female,1
555,55,8,78355.32511490068,4,0,1,71029.76487642888,Spain,Male,0
719,64,6,81394.20608560141,4,0,1,83244.23702704342,Germany,Male,0
428,64,6,155486.64251701735,1,1,0,30829.8172813558,France,Male,1
369,20,0,190407.18193565754,2,0,1,110558.40064163215,Germany,Female,0
348,19,0,174295.78839702252,1,0,1,93251.3291549961,France,Female,0
573,39,7,177731.15247609367,1,1,1,120154.69581367944,France,Female,0
770,42,5,174334.9551167134,2,0,1,23919.971243097592,Spain,Female,1
416,79,5,118384.02807545391,2,0,0,104887.08592501348,Germany,Male,0
580,36,3,62479.45677343898,1,1,1,140650.40020741493,France,Male,1
356,34,3,172126.39242447913,2,1,0,144837.89422701672,Spain,Female,0
847,67,5,77780.59477829964,3,1,1,73289.48520099989,Spain,Male,0
784,73,7,72196.30580677184,3,0,0,121710.52789150814,Germany,Female,0
591,30,3,120174.06041712362,3,0,0,43536.50672009745,Germany,Female,1
728,24,10,144488.28064971516,3,1,0,133094.50425836362,France,Female,0
349,59,2,62372.65698777745,3,0,1,110820.43454076427,Spain,Male,1
347,56,2,80213.5255112282,3,0,0,81574.5221934357,Germany,Male,1
648,78,0,112738.98379675327,4,0,1,59062.10431765976,Germany,Female,0
458,49,9,53831.27552228553,4,0,1,137262.2718751377,France,Female,0
612,22,1,48280.2940214566,2,0,0,137217.46181252497,France,Female,0
340,59,1,191373.75196957774,4,1,1,60224.138691684326,Spain,Female,0
663,39,10,180117.71357395762,4,1,1,88403.31462293549,France,Female,0
447,68,7,137499.6173395024,1,1,0,73165.57370858986,Germany,Female,0
309,51,3,115062.87130106117,2,0,1,67148.6911311352,France,Male,0
473,79,2,118584.61756154202,3,0,0,110717.85025880825,France,Female,1
697,53,4,24427.000309386625,2,0,1,100816.32036243415,Germany,Male,0
448,76,6,157103.6093459794,3,0,1,138399.44984903783,France,Female,0
552,46,4,145977.33290454937,2,1,0,134455.6702179105,France,Female,0
431,65,6,183771.22178514992,3,0,1,78904.99954810506,France,Female,0
795,29,4,26785.805485938075,1,0,0,87706.95713031056,France,Male,1
658,25,2,5172.07670771942,2,0,1,113568.11350905157,Spain,Male,0
391,33,7,117287.04070739988,3,1,1,119467.1688930713,France,Male,0
732,68,5,121836.75913767974,2,1,1,27848.908104177455,Spain,Male,0
349,23,10,78952.19714704275,4,1,1,122191.93856966386,France,Male,1
627,31,10,133559.8941779301,2,0,0,80131.54898862817,France,Female,0
456,51,7,181730.43975667979,4,0,1,28038.060994015905,Germany,Female,0
346,28,10,167542.59239199542,3,1,1,93046.2508502437,France,Female,0
314,26,2,8706.272357603573,1,0,1,124860.21332078282,Spain,Male,0
656,38,0,4124.21530538083,1,0,1,84946.27682814114,France,Male,0
744,62,3,33427.67235565125,3,0,0,69318.44698709784,France,Female,0
723,44,0,167172.1622371762,3,0,1,20675.284059393733,France,Female,1
593,77,0,48178.53388234612,4,1,1,51487.973420657545,France,Male,0
482,68,7,10322.436614141296,3,0,1,127806.8056450381,Germany,Female,1
782,37,6,67531.14263818471,1,1,0,144546.600228409,Spain,Male,1
783,36,6,54842.50767413548,2,1,1,98689.73973607458,Germany,Female,0
617,29,0,185240.60331250378,1,0,1,98516.33102982708,Spain,Male,0
342,70,0,59371.724993201424,1,0,1,147648.23102241504,Spain,Female,0
663,73,8,83774.88113651102,4,1,0,45971.019343142645,France,Female,1
776,32,10,65909.53562908473,2,1,0,144017.38297263224,Germany,Male,0
378,68,5,171042.72524720023,3,1,1,88455.96869158132,Germany,Male,0
680,74,0,17949.567537676692,2,1,1,75952.38211598364,Spain,Male,0
630,46,4,58514.11850774024,2,1,0,58955.687578872275,Germany,Female,0
733,70,7,73587.72233552256,1,0,1,34981.49728888369,Spain,Female,1
343,34,3,165384.8461711865,1,0,1,107054.1213040969,France,Female,0
793,67,5,145581.46066412973,3,1,0,111132.94451233934,France,Male,0
495,34,8,186913.93958794684,1,0,1,94890.1726184446,Spain,Female,0
646,77,6,138517.40045113777,2,0,1,47248.17176248631,Germany,Female,1
418,43,6,142969.61490534805,3,0,0,90785.72156906257,Spain,Male,1
422,65,3,78687.67264684255,2,0,1,30770.132362265074,Spain,Male,0
709,18,5,192191.73701242852,1,1,0,89151.30977416315,Germany,Female,1
394,31,5,117078.44220732886,1,1,0,142715.89229087642,France,Male,0
555,75,0,144382.66986236715,4,1,0,92967.4949845659,Germany,Male,1
839,55,4,140042.0029980445,3,0,0,110603.27358737121,France,Male,0
577,73,10,102681.34680208663,2,0,1,141587.0103750471,Spain,Male,0
767,55,0,13407.889210406676,3,0,1,138874.254890405,Germany,Male,0
688,71,1,13392.84705798176,1,1,1,25582.978652402908,Germany,Male,0
427,20,2,170347.94783309769,1,1,1,130014.46583629338,France,Female,0
602,39,3,23709.008214775884,1,1,0,51868.303695814786,France,Male,0
412,22,8,44095.91907355703,2,0,1,122042.31622824124,Germany,Female,0
738,62,3,80223.24113095847,3,1,0,40761.44313549223,France,Male,1
346,54,5,77277.20859247619,1,1,0,143313.87061129452,Germany,Male,0
686,77,10,112400.36741698228,2,0,0,136399.05816991738,France,Female,1
555,19,6,14657.630923887276,1,0,1,37346.48262470425,France,Male,0
356,19,10,98627.35368916576,1,0,0,32941.949945755034,France,Female,1
385,34,6,115669.96568963604,3,1,1,127644.77918513183,France,Male,0
420,33,7,170962.23126345623,2,1,1,27872.294846975816,Germany,Female,0
463,34,7,192594.52514854333,3,0,0,102303.52052256565,France,Male,0
626,77,0,128307.27284911073,3,1,1,71800.79196291193,France,Female,0
616,40,4,135926.95867324795,1,1,1,43725.603111269564,Spain,Male,0
346,50,5,141885.38065898858,4,1,0,48007.779756431744,Spain,Female,0
668,62,5,77339.54198948108,1,1,1,34593.195222683484,Spain,Male,1
644,43,10,134600.16668209428,4,0,1,80420.30126460752,Spain,Male,0
307,22,5,108339.38791761106,2,1,0,79166.98966407857,Germany,Female,0
478,24,6,18086.075913131517,1,0,0,122748.84701384982,France,Female,1
772,25,3,164576.3571081575,4,1,0,97974.1328618461,Germany,Female,0
389,25,7,165864.47799917147,3,1,0,96493.42942273772,Germany,Male,0
818,63,8,191860.82488904503,4,0,1,58464.30448932956,Germany,Female,0
353,42,10,115126.17965461867,2,1,0,44509.146428678054,France,Female,0
788,25,6,172576.81336810198,4,1,1,119363.62366470895,Spain,Female,0
620,18,8,23873.413983080183,3,1,0,78028.46045218068,France,Female,0
829,30,1,147031.7595838801,4,0,1,39315.12514054116,Spain,Female,0
490,51,4,174253.7045640844,3,1,0,112121.38729278363,Germany,Male,1
540,44,10,170670.92203012804,4,1,0,124212.86912300298,France,Female,0
678,60,7,183124.75621335697,1,0,1,134313.62918613883,France,Female,0
782,54,6,138690.69073887574,2,0,1,67364.6817460549,Germany,Female,0
787,53,3,83919.81843532794,1,0,0,121939.06150972426,France,Male,1
660,39,2,29640.82653374267,3,1,0,148995.61495453713,Germany,Male,1
524,32,5,177485.5908996184,4,0,0,51135.89152738503,France,Male,0
816,43,2,173043.8347044124,2,1,1,126503.03927237506,France,Male,0
551,47,0,178170.27747183657,2,1,0,139731.83439933695,France,Male,0
554,20,4,92550.21632595568,4,0,0,106682.35727821128,Spain,Female,0
552,61,8,146032.20096866234,2,0,0,45869.119044832536,Germany,Female,0
788,78,4,77312.89433855908,2,1,1,38178.1381604286,Spain,Male,0
721,51,5,73670.47149767498,3,0,0,124367.72911188552,France,Male,1
394,50,4,71766.75236689302,3,1,0,98499.60570826869,Germany,Female,1
789,69,6,6596.812090920512,1,1,1,80667.61140542594,Germany,Male,1
469,63,1,178925.2377968747,4,0,1,72228.33003212653,France,Male,0
574,41,4,109653.389373496,4,1,0,133367.17751709983,France,Male,0
731,45,2,105997.88756100173,2,0,1,89757.37432558917,France,Female,0
603,55,8,187488.03497678513,2,0,1,30601.881504714693,France,Male,0
402,66,1,42406.21207558555,3,1,0,140957.94560613926,France,Female,0
602,64,0,171060.66430941265,2,1,1,80820.08173619595,France,Male,0
683,26,3,150761.86178253178,1,0,0,122596.39275536164,Germany,Male,1
311,68,5,5287.976614782619,2,0,1,73223.31267382056,Spain,Female,0
354,56,9,108535.62545829451,4,0,0,106383.57898253437,Germany,Male,0
802,26,1,162996.1170419162,2,0,1,60480.820771011684,France,Male,0
765,63,8,112233.488749284,1,0,1,81514.33297651359,France,Male,1
320,61,10,172068.6122320253,4,0,1,133390.83016771165,France,Male,0
596,51,6,17040.886178287252,2,0,1,135898.76568534275,France,Male,0
341,49,10,44354.771531106584,1,1,1,34445.501474790115,France,Male,1
566,73,5,19000.59842467998,1,0,0,139611.60898079013,France,Male,1
642,74,2,127349.23263942711,2,1,1,136690.23170200206,France,Female,0
465,30,9,29487.287264506445,2,1,1,119106.3830147899,France,Female,0
842,33,2,205.42772215701444,1,1,0,25536.956033018116,France,Female,0
807,31,2,110024.23939727788,3,1,1,103274.45591955094,France,Male,0
719,35,4,123203.55837627244,2,0,1,149170.81619186827,Spain,Male,0
328,22,9,40239.39249341522,4,1,0,79004.45539739655,Spain,Male,0
479,61,10,27519.230234222803,3,0,1,107780.038331554,France,Female,0
713,35,3,91906.4546051986,4,0,1,128870.82365378238,Spain,Male,1
810,34,7,147440.65028525062,1,1,1,22034.584790178622,Germany,Male,0
663,58,6,46731.20925154315,1,0,1,133173.43948852722,Spain,Male,1
691,58,2,49161.724397764694,2,1,1,140828.2248587793,Germany,Female,0
816,33,10,157764.3442184677,2,0,1,140022.540204598,Spain,Female,0
376,31,7,31565.804489828,4,1,0,138461.04396608425,France,Female,0
724,74,9,35116.74256984936,2,1,1,29865.499630917177,Spain,Female,0
820,44,1,36373.88648433326,4,1,0,73290.96202808083,France,Male,0
715,39,6,142068.84770374946,2,0,1,117532.64689385537,France,Female,0
762,49,4,82228.89057010079,1,1,1,126929.37617515225,Spain,Male,0
670,26,10,93884.36041109567,4,0,1,148989.44715663098,France,Female,0
452,39,8,106067.06975734101,4,0,1,82385.3704552172,Spain,Female,0
610,39,2,164715.1382625902,1,0,0,110659.01701786651,Spain,Male,0
616,31,8,15199.648803281862,3,1,1,72421.43727287833,France,Male,0
494,72,10,165711.85977487089,3,0,1,146865.26243388047,France,Male,1
634,32,5,116849.45817079044,4,0,1,81475.17087619039,France,Male,1
752,73,9,112875.11605058642,1,1,0,129566.65046310946,Germany,Male,1
460,51,4,162392.92174151566,1,1,1,49538.15462701174,France,Male,0
444,51,9,77185.90738625218,3,0,1,64402.71718909871,Germany,Male,0
586,32,4,120637.49761945715,4,0,1,80538.42194960295,France,Male,0
621,67,4,165384.43059367998,2,0,1,93694.05659825057,France,Female,0
544,47,10,168184.6522926919,4,1,0,87770.20612330461,Germany,Female,0
397,31,1,93161.13086718715,3,0,0,49527.10342651418,France,Male,1
541,57,3,58996.47678446489,4,0,1,140026.34036823778,France,Female,0
824,41,9,197664.523697493,3,0,1,86864.1005337903,Germany,Male,0
629,74,10,2646.214156740911,4,1,0,144835.49493974436,Germany,Female,0
397,65,5,13380.725802491434,3,1,0,87522.27697509177,Spain,Male,1
547,64,6,69873.04053195105,1,1,1,109113.98288284968,Germany,Male,1
752,59,2,12792.554408790324,3,1,0,120555.40633245396,France,Female,0
845,19,9,73302.87073713528,3,0,0,134379.04210502654,France,Male,0
821,40,9,4635.216739402348,2,1,0,40272.60397776436,France,Male,1
721,19,2,136934.33234383794,2,1,1,74470.7715772204,Germany,Female,0
354,78,6,116297.18833263403,2,1,1,35193.966575179686,Spain,Female,0
304,67,9,162215.9587471347,1,1,1,127256.61673994898,France,Male,0
669,39,3,48998.84270015451,1,0,1,97078.4215856304,Spain,Male,1
323,78,2,130404.9582826001,1,1,0,99946.55315836718,Spain,Female,0
320,42,0,99885.51939956855,3,0,1,28883.27456040481,France,Male,0
386,32,5,163763.87737406083,3,1,1,82437.29282519378,Germany,Male,0
777,45,4,13531.208486306934,2,1,0,120759.09884249241,Germany,Female,0
660,23,6,153319.61893029424,4,1,1,77599.13008042963,France,Female,0
523,20,1,80690.49382657548,1,0,1,76898.64220859073,Spain,Male,0
601,22,6,193265.25264145373,2,1,1,69023.96278294781,France,Male,0
672,72,0,92902.20102730495,4,0,1,137020.6682646644,France,Male,0
649,78,4,173420.3501875742,3,0,1,71989.32044716021,France,Male,0
330,33,5,114511.63444970427,2,0,1,54251.47373018613,Germany,Male,0
510,63,2,116210.94378712602,2,0,0,48659.485807615114,France,Female,0
641,77,8,10299.736387608194,1,1,0,45396.66965247401,France,Male,1
522,41,1,38391.430286953175,4,0,0,38118.92851524438,Germany,Male,1
465,30,9,125175.19453731483,3,0,0,46952.00973161689,France,Female,1
572,37,0,84634.54584431798,2,1,1,127976.86001452881,France,Male,1
561,31,4,83062.84796555854,2,1,0,131716.65119352215,France,Male,0
760,44,8,65252.23909341324,1,0,1,92418.76660708182,France,Female,0
440,61,7,113079.90359693441,1,1,1,55146.70062053416,Germany,Female,0
588,66,0,150904.34494697113,2,1,0,81118.09719756959,Spain,Male,1
426,52,4,97751.6820073137,4,0,1,21883.984584536345,France,Female,1
397,36,5,130006.73684740972,3,1,1,94904.48251782311,France,Female,0
384,26,8,49116.67365477328,3,1,0,21760.115539083767,France,Female,0
656,29,1,171127.3248389957,3,0,1,65620.26957246731,France,Female,0
759,39,6,86049.19930774925,1,0,0,68416.83826915738,France,Female,0
465,52,10,105965.20888275867,4,1,0,56963.28773012458,France,Female,1
791,42,5,91864.09240396036,3,0,0,54096.7655438084,France,Female,1
503,18,8,129767.86480048936,4,1,0,119389.99987475855,France,Female,0
542,30,1,15506.651644741365,4,1,1,74337.54822300305,France,Female,0
684,32,0,127620.60182745247,3,1,1,21534.34757039788,France,Female,0
608,54,7,95521.58652573402,3,1,0,86745.88494357732,France,Male,0
753,35,10,45154.45253949337,3,0,0,58559.96743201281,Spain,Female,0
461,55,5,23179.943848550756,3,0,0,92492.88983468177,France,Female,1
508,59,0,72843.40894965599,3,1,1,28596.045520064603,Germany,Male,0
376,49,2,172441.71435258797,3,0,0,40243.25070801788,France,Male,1
310,19,9,120947.3019693481,2,0,1,117928.40691494779,France,Male,0
748,58,8,41965.20718974339,2,0,1,126892.05735640347,France,Female,0
567,40,2,3067.855883652748,3,0,1,77099.2269431524,France,Male,0
701,39,0,82905.26853210245,3,0,1,104439.02345105857,Germany,Female,0
330,59,1,12734.266613157708,4,1,1,136473.29183994813,France,Male,0
341,68,7,69034.22123238072,3,1,0,120146.18260768318,France,Female,1
573,22,8,141765.88874204506,1,1,1,115657.41840110312,Germany,Female,0
763,29,6,159173.0609538637,2,0,0,122030.28830220776,France,Female,1
338,71,2,7055.633350201274,3,1,1,84302.92179616439,France,Male,0
623,28,4,115838.98807055902,2,1,1,40177.76699665951,Spain,Female,0
381,69,2,190795.14281610854,2,0,1,88163.7457981115,France,Female,1
524,31,5,124968.24880234156,1,1,1,87594.61666199357,Germany,Male,0
393,64,5,92127.98309343682,2,0,1,113881.71062722456,France,Female,0
578,25,2,69012.77323666055,1,0,0,100310.69544299379,Spain,Female,1
602,24,7,69023.69288693697,1,0,0,55571.916344453406,France,Male,0
446,41,7,169798.40904758335,3,0,0,124006.29111388142,Germany,Female,1
463,19,4,148527.96662918615,1,1,0,118063.38554421355,France,Female,1
828,45,6,75403.97133418122,3,1,1,73387.22563702577,France,Female,0
820,56,6,58940.883007725155,4,0,1,93677.0251680883,France,Male,1
692,48,0,22605.06041071244,3,0,1,55216.47002496606,Germany,Male,0
411,53,9,59658.84061198461,1,1,1,124743.65058522268,France,Female,0
848,78,0,190551.93940433083,3,1,0,139183.10718225673,Germany,Male,1
500,37,7,114348.43043849934,2,1,1,57814.8861010654,Spain,Female,0
655,60,4,168806.4699505016,3,0,0,108147.46409324696,France,Female,1
437,39,8,147699.49583036106,2,0,0,47192.16218218305,Germany,Male,1
728,69,2,179727.15093455513,1,0,0,129883.49975765057,Spain,Male,1
479,28,3,175839.5270479438,3,1,0,103289.44364481348,Spain,Male,0
726,66,6,48682.486416027285,1,0,1,66013.90429008685,Germany,Female,0
440,79,0,9122.392824727243,1,0,0,148565.6473079298,France,Male,1
736,35,9,4706.742915698459,4,0,1,142016.86639624607,France,Male,0
836,18,5,117788.35681539135,3,0,1,93708.65892335502,France,Female,0
374,73,1,21348.40357888721,2,0,1,117732.14593994411,Spain,Male,0
717,22,0,103423.46092703039,3,1,0,110434.78804638264,Germany,Male,0
457,47,5,150138.41171510008,4,0,1,54215.94320017017,France,Female,0
508,18,5,15028.389913572004,1,0,1,63545.71054256764,Germany,Male,0
618,32,0,28705.855014370994,1,1,0,136601.7039760672,Spain,Male,0
427,41,4,199939.4419318138,2,0,0,35850.87391407845,Spain,Male,0
664,47,4,140893.82676585385,1,1,1,117934.1570463523,Spain,Female,0
666,66,6,20093.315860872262,2,1,0,28435.283399547123,France,Female,1
316,37,4,132928.14242036743,2,1,1,141996.74742655177,Germany,Female,0
451,26,0,167655.96917052293,3,0,0,78144.70742394995,Germany,Male,0
346,50,4,128245.85517288216,2,1,0,70023.55966719936,France,Male,1
449,56,7,82733.1553454738,2,1,0,29311.573794525735,Spain,Male,0
630,54,10,124706.33064882226,2,0,0,123442.49527727286,France,Male,1
587,22,6,186280.78967523924,4,1,0,85703.17371066494,France,Female,0
478,53,3,177770.371544881,2,0,1,47658.49562196617,Spain,Male,0
765,25,2,80408.16378275628,3,0,1,90428.41255581511,Spain,Female,0
703,20,9,117179.79415020798,3,1,1,92974.40153638803,France,Female,0
622,42,9,64499.648138992874,2,1,0,32767.731307129878,Spain,Male,0
431,18,10,96741.36577998877,2,1,1,33835.11273132125,France,Female,0
643,79,4,6197.731650135951,3,0,1,66924.96463674464,France,Female,0
769,53,5,67956.37128906362,1,0,0,85740.43663829654,Germany,Female,0
342,31,5,146433.63417483764,3,0,1,120951.16898518382,Germany,Male,1
404,44,3,108701.64967195038,1,1,1,32874.26274816016,France,Female,0
593,35,4,11820.027535393441,3,1,1,46793.72973449807,France,Male,0
824,52,3,35878.070517923756,2,0,1,85454.34537111764,Germany,Female,0
777,51,5,24662.80245506891,2,0,0,128242.64625600817,France,Female,0
356,36,8,5331.544986605485,4,1,0,140895.25603823373,Spain,Male,0
847,63,7,22026.387667089843,4,0,0,55492.88408521398,Spain,Female,1
653,69,6,132618.0233296014,3,0,1,131617.9505884453,France,Female,0
628,79,6,187393.79008677218,1,0,0,102535.40492750562,France,Female,1
527,56,3,45724.21160588902,3,1,1,85800.34132417622,France,Male,0
809,34,7,65101.977044098036,4,1,0,57091.78365076668,Spain,Female,1
346,22,3,51477.60281677691,1,0,0,94425.81801223685,France,Male,1
567,24,6,196699.2366368659,4,0,1,97190.03214519421,France,Male,0
749,70,9,199939.12187095208,3,0,1,27335.50123615377,France,Male,0
430,32,9,70219.80699991148,2,0,1,94996.18404129917,Germany,Male,1
625,50,5,179233.33789698634,3,1,1,38422.56888418502,Germany,Female,0
599,23,3,59687.62537702299,4,1,0,93268.46475466686,France,Female,0
412,73,9,84134.09496988088,4,1,1,36145.72739819322,France,Female,1
749,22,10,93651.22491481122,4,1,0,109980.03229785063,Germany,Female,1
757,43,3,110004.32835108408,1,1,1,54879.185961611816,Germany,Male,0
495,45,10,167856.6803843686,4,1,1,149504.8502203267,Germany,Female,0
692,34,9,83439.32756453629,3,1,0,84716.6593466069,France,Female,0
381,60,2,21650.899290263736,4,0,0,88056.72774903361,France,Female,0
690,38,8,158237.33744687276,1,1,0,43957.8388285063,Spain,Female,1
420,58,0,26582.598367237264,4,1,0,102479.59199966377,France,Male,1
504,29,0,194812.82484502983,4,1,1,145742.13373353798,Spain,Male,0
474,27,10,26133.806484967172,1,1,1,25471.30891441519,France,Male,0
307,42,6,175570.2421452168,4,0,1,58170.200044564466,Spain,Female,1
386,19,3,182354.83382454404,3,1,1,33354.462744708086,Spain,Female,0
718,52,9,84972.41160270575,1,0,1,129405.4992426097,France,Male,1
350,60,8,198952.67402360853,4,0,1,112879.17608155547,France,Male,0
523,58,7,136870.9202496625,3,0,0,125087.35625727588,Germany,Male,1
378,75,2,143460.74754100887,4,1,0,136445.9449514734,France,Female,0
741,30,4,1382.518233933472,4,1,1,122009.04526729693,France,Male,0
435,19,8,92571.35564309478,3,1,0,50520.542570063815,France,Female,1
513,55,4,49437.09519409076,2,0,1,108278.13782152442,France,Male,0
403,62,0,146934.51382925358,4,1,0,142701.3544383294,Spain,Male,0
692,42,4,84817.94192021312,3,1,1,149154.46952599532,Spain,Male,0
549,69,6,124022.80243372505,1,0,1,134631.40010344156,France,Male,0
529,75,5,113242.40898212067,2,0,0,138552.83136168582,France,Female,1
