CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography,Gender,Exited
576,45,8,76914.78928104992,4,1,1,88493.39024036638,Spain,Female,0
684,77,8,197834.08015341882,2,1,1,58694.93574540486,Spain,Male,0
410,40,9,155083.44707404124,4,1,1,60981.78491795326,France,Female,0
321,68,5,183516.55680596823,2,1,0,64274.58851736897,France,Female,1
778,35,10,193434.84285894164,2,0,1,135681.54186832148,France,Male,0
763,75,5,84335.20057277019,3,0,1,42111.66767421484,France,Male,0
604,32,4,23901.198440455617,4,1,0,98809.21496933524,Germany,Female,0
803,38,5,166155.90655738374,1,0,1,117299.96959515286,France,Female,0
605,75,9,19898.351526916704,2,0,0,139714.92880026175,France,Female,1
635,80,3,69316.45075847092,4,1,1,67227.27426424908,Germany,Female,1
658,43,9,69686.48364414052,1,1,1,81234.49725439327,France,Male,0
617,62,3,73734.27670026431,3,1,0,112399.18567387648,France,Male,0
409,31,0,24786.502530787224,1,1,0,132167.6543011064,France,Male,0
353,25,5,100843.97321988054,1,1,0,36315.62534740261,Germany,Male,1
371,53,2,46045.65668893523,1,1,1,71746.53643518157,Spain,Male,0
534,76,7,25176.647791252217,3,0,0,77392.44384153231,France,Male,0
482,54,2,50175.59582078968,3,0,1,47798.95677828288,France,Male,0
527,58,1,189038.48389186178,3,0,1,56610.39693916702,France,Male,0
754,34,7,137801.50216901582,2,0,0,84191.14419806801,France,Male,0
615,80,2,23797.168799936164,2,0,0,51128.37676620196,France,Male,1
335,65,0,60640.294276856555,3,0,0,133809.23937485745,France,Male,0
728,67,8,165846.33854995001,4,0,0,68796.42809989036,France,Female,1
821,77,7,199676.30301940252,1,0,1,35509.09402288369,France,Male,1
322,32,4,141316.16094342078,4,1,1,147579.07600107387,France,Male,0
396,71,6,163605.02176735527,2,1,1,30339.540424924606,France,Male,1
441,80,10,124609.90001600255,1,0,1,132411.02431399396,Germany,Male,0
540,57,2,144884.33703460818,2,0,0,131456.61875592213,Germany,Female,1
509,79,10,196962.93256152363,1,1,0,91041.19949220426,France,Male,1
725,48,3,169238.2753169607,4,1,0,65469.15286761185,France,Female,0
379,80,10,87680.86682420164,1,1,0,139881.23583905637,Germany,Female,1
304,39,10,142647.83040403997,1,0,1,62038.90696451638,Spain,Male,0
821,80,9,92423.4353052563,1,0,1,100259.95653746708,Germany,Female,0
418,73,5,113229.51826815287,3,0,0,77284.18249002506,France,Male,1
530,65,5,188405.05538181966,1,0,0,71909.32358307728,France,Male,1
571,62,6,151118.1161742149,2,1,0,141045.4967189295,France,Male,1
634,69,4,67126.74517646522,2,1,1,108918.32375790819,France,Female,1
522,61,8,43325.6175165361,1,1,0,149942.940595018,Spain,Male,0
823,80,5,150190.20317061158,2,0,0,31838.44807448721,France,Male,0
802,37,1,164918.92831019007,2,0,0,62726.702226820635,France,Male,0
445,80,1,29920.571828171494,4,1,1,62013.07919618108,Spain,Female,1
637,70,10,185513.1683679309,1,0,0,26807.781993600616,France,Female,1
440,65,0,16709.93543817094,2,0,0,91557.87999041576,Spain,Male,1
718,61,5,45678.8676171304,3,0,1,30034.409232402322,Spain,Male,0
501,42,4,114532.4818241282,2,1,1,148248.53216510435,Spain,Male,0
847,56,7,60291.041299729666,2,0,0,33919.5305369414,Germany,Male,0
791,32,2,45850.97459602301,3,1,0,108170.71631885647,Germany,Female,1
700,32,3,129640.3439765156,1,1,0,108605.30733193918,Spain,Male,1
612,25,0,148433.2054200253,3,1,1,119010.96311817081,France,Female,1
801,66,10,186105.20014166663,3,1,1,123953.04108455776,Germany,Male,0
311,68,0,158272.5357029677,4,1,1,139201.35799330682,Spain,Female,0
327,80,2,150699.70751724028,3,0,1,149474.96683598706,Germany,Male,0
483,45,7,146436.65479134102,2,0,1,142436.98878719483,Spain,Male,0
743,80,7,145193.38951359046,2,0,0,47351.04718092801,Germany,Male,1
671,29,4,162057.47211363923,4,0,1,119489.98153155144,Germany,Male,0
345,34,8,190912.3490696476,2,1,0,32615.944490385693,Germany,Male,1
798,78,8,73895.50559688735,4,1,1,77679.6435713489,France,Male,1
776,52,8,121958.51545823124,4,1,1,106486.2274469069,France,Female,1
751,31,0,45714.41539758203,1,1,0,42483.74062074323,France,Male,1
362,61,9,126209.7087057371,1,1,0,25423.659781590977,France,Female,0
467,76,4,145778.47522994987,1,1,0,68904.41326216198,France,Male,0
657,70,6,178317.05898942886,2,1,1,36831.60965535205,Spain,Male,1
777,80,0,96393.4319240184,1,0,0,83782.91393246545,France,Male,1
811,33,4,181897.38722754546,3,1,1,105860.47277615352,Spain,Male,1
376,41,7,122328.46676719446,1,0,0,135494.54040685785,Spain,Female,0
686,26,10,187325.4190470482,3,1,0,27641.071027974926,Germany,Male,1
445,66,4,49110.85000387836,2,0,1,130190.14366216771,Spain,Male,0
427,58,9,39786.02442500654,2,1,0,134928.94885206874,France,Female,0
802,80,6,57715.370583872704,4,1,1,116551.18586487655,France,Male,0
452,44,8,106067.06975734101,4,0,1,82385.3704552172,Spain,Female,0
348,47,7,45296.729896779376,4,0,1,84354.56884196325,Germany,Male,0
722,40,10,188577.75921128085,2,0,1,74179.01395120731,France,Male,0
526,48,5,172546.26251834896,4,0,0,82794.3162953963,Spain,Male,1
565,60,9,27690.0293769758,4,0,0,63242.63131959034,France,Female,1
603,70,0,193927.3638002615,4,0,0,142197.79414192142,France,Male,0
657,50,8,49633.380278832665,3,1,1,35201.083980192736,Germany,Female,0
679,56,9,100505.61246216756,1,1,1,126111.11766242019,France,Female,1
427,32,3,71214.664760199,4,1,0,76308.7431116363,Spain,Female,1
507,75,1,90160.65235182895,2,0,1,126239.64430341437,France,Male,0
543,61,6,26570.50240800647,4,1,1,120368.52144204569,France,Female,0
624,51,8,47883.288365159206,2,1,1,26294.850345012335,France,Male,0
318,65,10,70776.2702707861,1,1,1,51639.57553831966,Germany,Male,1
763,80,1,192744.6194448263,2,1,1,32280.811279068108,Germany,Male,0
802,31,1,162996.1170419162,2,0,1,60480.820771011684,France,Male,0
563,41,7,2261.7373360201086,2,0,0,125215.6310833964,France,Male,0
326,52,5,188101.79609991968,2,1,1,110943.38916354491,Spain,Female,0
314,39,4,102624.51256109157,2,1,1,121651.93053019322,France,Male,0
744,50,10,117962.14915350771,1,1,0,41143.10392086825,France,Female,0
754,29,0,118103.25957736843,3,0,0,113011.32485678187,France,Female,0
394,53,4,65255.098230247735,4,0,0,106134.41580766565,Germany,Male,0
326,80,4,195498.3987780186,2,0,0,87464.9677513579,Spain,Female,1
706,47,1,25045.186586646716,4,1,1,36137.520349825936,Spain,Female,0
500,71,10,20783.287054421096,1,1,1,79665.49813103271,Germany,Female,0
306,25,2,37679.06465439399,1,0,0,25128.708338506352,France,Female,0
548,42,7,15939.984662851137,3,1,1,70021.4392633175,France,Male,0
717,75,3,114493.06979089617,3,0,0,65958.18902279719,Germany,Male,1
744,57,9,22184.807821269413,3,0,0,92499.80871382623,Germany,Female,0
316,28,6,132910.7327912813,2,1,1,65248.44522186312,Germany,Female,0
495,55,4,57998.01608273547,4,1,1,120635.6497372271,France,Male,1
301,29,0,170099.67971188127,1,1,0,147013.9388024789,France,Female,1
617,47,4,97505.48424414208,4,0,0,99552.4143172236,France,Male,1
453,80,1,110912.14275255492,4,0,0,20523.37786887581,France,Male,0
441,63,3,122424.42513983394,1,1,0,144460.8066373122,France,Male,1
721,58,2,72489.89280278666,1,0,0,47913.09267450459,Spain,Male,0
686,25,5,33923.038895675694,3,0,1,124522.05221234943,Germany,Female,0
759,48,2,140558.95164344608,1,1,0,39837.12879083815,France,Male,1
448,70,9,179497.27604679108,2,0,1,33641.21294621478,Spain,Female,0
792,46,3,70914.20945189176,3,1,0,100614.73983445276,Spain,Male,1
463,54,9,27799.17682729476,1,0,1,63404.636405104,Spain,Male,1
638,39,7,64773.95358076235,4,0,1,144578.78134573324,France,Female,0
387,78,7,199630.3776110003,1,1,1,149545.70481401408,Germany,Female,1
410,63,2,156642.2310758103,1,1,1,23932.46542480065,France,Male,0
363,31,10,120041.37151853427,1,1,1,70115.98043818699,Spain,Male,0
465,40,3,34145.38634849413,3,0,0,60442.30490273405,Spain,Female,1
718,31,2,61005.348777570754,3,0,0,125015.76777699863,Spain,Male,0
580,41,3,62479.45677343898,1,1,1,140650.40020741493,France,Male,1
514,38,3,193874.05820369325,3,0,1,76026.21322564858,Germany,Male,0
321,71,0,187006.15466716,1,0,0,97922.31758910837,Spain,Female,1
832,69,5,165438.5779167605,2,1,1,109494.27881714341,Germany,Male,0
716,66,3,169046.51835691818,3,0,1,146502.60579104815,France,Female,0
745,41,4,136890.22087007007,2,0,1,88868.37899229415,France,Male,0
845,57,2,190297.7185098262,2,0,0,37700.78537811569,Spain,Male,0
634,58,7,91205.86071973522,1,1,1,111807.0072319733,Spain,Male,0
620,23,8,23873.413983080183,3,1,0,78028.46045218068,France,Female,0
833,45,7,108825.84588083698,3,1,1,59388.62551265399,France,Female,0
498,77,1,127443.82336158353,1,0,0,138780.83666693937,Germany,Female,1
386,74,2,56121.148209593106,4,1,0,76622.63389296833,France,Male,1
377,38,5,14288.060121764778,3,1,1,38258.360668735666,Germany,Male,0
529,75,7,14716.297427754955,1,1,1,100769.38884748673,Spain,Male,1
396,45,8,67698.66296572555,2,0,0,145806.75343512895,Germany,Male,0
414,31,0,185360.6732879571,3,0,0,84639.30235059594,Spain,Female,0
352,42,8,159652.37079202762,2,0,1,28242.66484813678,Spain,Male,0
474,46,7,182311.73620141926,4,1,1,130286.48519289134,Germany,Female,0
654,58,7,192399.69246348666,4,0,1,127530.93526243944,Spain,Female,0
537,42,7,128377.96184496768,2,1,0,105955.68040413386,Spain,Female,1
733,24,4,167253.67965836753,3,0,0,65241.777145417596,Germany,Male,1
561,53,4,60795.58182989455,1,0,1,139590.79672240195,France,Male,0
624,28,6,137650.03301446847,1,0,1,120660.4434208854,Germany,Male,0
593,70,4,48808.10676844867,2,0,0,50067.5710868451,Germany,Female,0
536,73,5,129964.64886229852,2,0,1,77522.4309325866,Germany,Male,0
787,72,9,73774.07934019607,1,1,0,53212.28721513718,France,Female,1
742,29,8,168450.70568729515,3,1,1,40290.093753316425,France,Female,0
557,36,10,198758.75932742434,4,0,0,33656.28616658127,France,Male,0
724,25,3,123222.84716610477,2,1,1,91083.93795044877,France,Male,0
495,60,4,96166.41131487746,4,0,0,92814.3049966557,Germany,Male,0
510,28,0,138689.4481796623,1,1,1,67623.21341232714,France,Female,0
411,58,9,59658.84061198461,1,1,1,124743.65058522268,France,Female,0
386,24,3,182354.83382454404,3,1,1,33354.462744708086,Spain,Female,0
656,31,6,43726.49616657074,1,1,1,126758.52775460992,Spain,Male,0
590,38,1,185185.77808064874,1,0,0,134647.43300761277,France,Male,1
693,80,0,76190.03454703886,4,0,1,113205.15125151632,France,Female,1
622,29,9,103483.05199246378,3,1,1,132556.86115314404,Spain,Female,0
573,33,5,42811.47760054791,3,1,0,131475.95763045648,Spain,Male,1
352,80,2,181467.28632938725,1,1,0,146038.23287339855,France,Male,1
825,45,3,88887.12195490775,3,0,0,114590.64812955674,France,Male,0
360,58,0,169992.5756583687,3,1,1,138605.99021185306,France,Male,0
687,70,7,55448.60799961368,1,0,0,139584.61073826748,Spain,Female,1
392,75,4,100165.40846225437,4,1,1,111132.19634781327,Spain,Female,0
839,38,1,98773.08215325618,2,1,1,53165.53962528579,France,Female,0
368,38,4,4447.989161620037,2,0,0,149139.91853952472,Germany,Male,1
328,38,2,14555.700508800906,3,1,1,113746.24415013766,France,Male,0
386,40,9,92257.11525129141,3,0,1,133842.6622312541,Spain,Male,0
752,35,1,11864.837993722222,2,1,1,89613.80403055545,France,Male,0
754,73,6,82406.72879009203,1,0,0,77942.78182833764,Germany,Female,1
678,76,5,170489.5335713987,3,1,1,116211.84349014483,Spain,Female,0
554,80,0,45171.59256113732,2,0,1,126548.50417403578,Germany,Male,0
738,79,3,52607.084457957324,3,0,0,43954.724120937826,Germany,Female,1
806,39,1,139833.184579147,2,1,1,119840.96484553194,Spain,Female,0
417,61,7,63906.89486660699,3,1,0,133000.68311988714,France,Male,0
664,62,7,24121.76467038325,1,1,0,67534.99058569202,Germany,Female,1
456,56,7,181730.43975667979,4,0,1,28038.060994015905,Germany,Female,0
823,70,7,184254.94328977857,3,0,1,106085.3964344298,France,Female,0
651,44,8,123221.24134057597,1,1,0,63856.11132459087,France,Male,1
819,36,4,5257.995975036023,3,1,0,47085.35663063842,France,Male,0
783,29,5,100127.0591896489,2,1,1,28182.50991916208,Spain,Female,0
493,76,3,102220.9552679158,4,0,1,139087.39434667537,Germany,Male,0
515,30,0,50648.657758235815,2,1,1,122177.00667856379,Germany,Female,0
377,40,9,155517.57867462726,2,1,0,43981.56646048651,France,Female,1
445,40,5,141692.93774911002,2,0,0,53920.687986206925,France,Male,1
363,59,1,101229.25047601787,4,0,0,106252.73791178732,Spain,Male,0
595,44,1,171056.35664859548,3,0,1,118220.6786178945,France,Male,1
739,61,0,88860.30719501393,1,1,0,132281.99827692646,Germany,Male,0
387,33,6,51791.21849878772,2,1,1,52883.90613758636,France,Female,0
369,32,7,85232.93158236364,2,1,0,146852.69559113943,France,Female,1
599,44,10,11002.74299842936,2,1,0,137907.44078114064,France,Male,1
303,74,0,61230.712426420156,1,1,0,109575.05448244105,Spain,Male,1
580,66,1,3871.3576008099217,3,1,1,85020.61352758514,France,Male,1
424,47,8,109691.6284073787,1,1,1,88452.51724462502,Germany,Male,1
729,47,5,85029.90270487613,4,1,0,123008.82154922307,France,Female,1
626,67,1,60716.765987074985,4,1,1,52008.83379260378,France,Female,0
563,51,7,65737.44578936293,1,1,1,110652.166443017,France,Female,1
476,77,7,138034.1499494206,2,0,0,96337.99768426234,Spain,Female,1
360,70,10,120485.47839083758,1,0,1,97863.59703499665,France,Female,0
822,37,6,155948.15435750375,1,0,1,138476.48247395977,Spain,Male,0
812,52,7,100403.77460969641,3,0,0,57425.092532518545,Germany,Male,1
789,42,4,139693.47328232526,3,1,1,120473.69691548687,France,Female,0
462,64,2,99847.80138833511,3,1,1,60134.819537530384,Spain,Female,0
310,37,9,88989.59565439768,1,0,0,69651.79474459801,France,Female,1
674,60,3,193009.57994867157,3,1,1,56204.21816934156,Spain,Male,0
602,46,7,115978.64847509985,3,1,1,61457.08069812376,France,Male,0
820,30,10,100248.69340470342,2,1,0,89133.39966867777,France,Male,0
804,47,1,73323.46062169714,2,1,0,95761.60588334019,Spain,Female,0
555,24,6,14657.630923887276,1,0,1,37346.48262470425,France,Male,0
593,58,8,179573.95776547203,1,0,0,119166.70546004432,Spain,Male,0
533,32,6,49634.583961674885,4,1,1,32599.74941947082,Spain,Male,1
395,34,10,16942.823274160302,4,0,0,41497.71225217989,France,Male,0
759,54,4,58367.50469209306,2,0,1,92780.71985316885,Germany,Female,0
672,51,8,81634.47774620734,4,1,1,28804.422710088307,France,Male,0
609,79,7,33829.86602479763,4,1,1,146897.4660154516,Germany,Female,1
325,62,10,41566.77934988764,4,1,1,66432.03518522278,France,Female,0
324,53,1,139958.78842496334,1,1,1,75776.00838906268,France,Male,0
572,79,5,64480.702024129896,2,1,0,75802.8396645321,France,Female,0
407,61,1,20269.026227284525,2,0,1,60360.62555102671,Germany,Female,0
393,29,7,58249.85089633394,4,0,0,80075.87723845705,France,Male,0
439,25,6,49852.39145829714,2,1,1,62157.38904424834,Germany,Male,0
388,41,10,84697.52234247519,2,1,1,91699.2816143605,Germany,Female,0
359,61,3,156599.96764363942,4,0,0,109187.38796849,Spain,Male,1
349,78,4,135995.21403221396,4,0,1,28921.769046148584,France,Male,1
378,36,0,46736.056882895304,4,0,1,34111.95446411538,Germany,Female,0
799,54,5,99808.2915442258,4,1,1,58992.45887171982,Spain,Female,0
536,24,2,184811.46307200138,1,0,1,87083.27333645524,France,Female,1
670,43,7,20655.537056216766,2,0,0,107525.69352200345,France,Male,0
388,80,4,164445.98109318508,1,1,1,61579.65571576153,Spain,Female,1
763,70,3,113121.46148587139,1,0,1,108367.52238894222,Germany,Female,0
344,64,0,112090.6727201309,4,1,1,69166.7699962933,Spain,Female,0
518,64,4,59823.85584099153,2,1,0,30629.34304668985,France,Male,1
803,30,6,104274.91508048268,1,0,1,75818.98140694361,France,Female,1
411,40,9,194830.38708589558,1,1,0,27169.0980621418,Spain,Female,0
469,61,2,146973.49339382662,4,1,1,100118.16877163755,France,Male,0
455,70,1,109609.5005677087,4,1,1,72979.84008160233,France,Male,1
732,45,3,181245.7874303743,3,1,1,102831.14874556253,France,Male,0
581,25,7,143081.4909652991,3,0,1,81758.29060961324,France,Female,0
387,78,6,58588.42268554567,3,0,0,94309.80932179622,France,Female,1
558,66,7,153501.84941936337,4,0,1,44099.505540520186,France,Male,0
694,24,2,155890.42437916528,3,0,1,133972.41952081159,Germany,Female,0
423,31,0,73411.62430613923,3,0,1,94352.54673402008,Germany,Male,0
358,63,9,159889.47824059494,3,0,1,49399.89031055666,Spain,Female,0
621,26,2,26366.633616995827,3,1,0,57310.21805264007,Spain,Female,1
600,76,3,62095.646623455636,1,0,0,27776.265267925686,France,Male,1
823,56,10,117611.21346779272,3,0,1,105683.89879597507,Germany,Male,0
846,80,2,95291.08464506446,1,0,0,78843.76209130634,France,Male,0
383,80,2,106921.01091114183,2,0,1,107625.83151326343,France,Male,0
588,34,9,106801.86413546033,4,0,1,22019.567747542562,Spain,Male,0
360,80,5,155928.21361724602,1,0,0,36007.990103667675,France,Male,0
421,28,6,57465.079881179234,4,1,0,133981.7315899987,France,Female,0
339,46,4,25592.29232036515,4,0,0,57288.4059875873,France,Female,1
592,41,4,38544.41007207638,3,1,0,92202.5350606096,France,Female,1
564,53,7,106246.61219791902,3,0,0,119481.31949043954,Germany,Male,1
849,67,7,72740.58609641522,4,1,0,83586.30757210834,France,Male,1
431,43,3,57801.6088681903,1,0,0,32561.76758438695,Spain,Female,1
681,75,3,77402.48065572455,2,1,1,53702.31920947948,Spain,Male,1
584,24,6,145345.7248421771,2,0,0,101372.92784091886,Spain,Male,1
444,35,6,23601.17900850118,1,0,0,68600.51640113039,France,Male,1
743,67,1,112069.44058484033,1,0,0,126913.62179050206,Germany,Female,0
451,70,4,154423.41955642277,1,0,1,136435.50918537463,Spain,Male,1
438,74,8,177025.98158586552,1,0,0,90141.47203547005,France,Male,0
453,24,10,49410.163830390185,3,1,1,131377.05685528083,France,Male,0
796,28,0,34201.003330756466,3,1,0,91639.7120275711,France,Female,1
378,29,6,107558.03246065693,1,0,1,120694.91028672055,Spain,Male,0
343,30,10,51725.078497294395,1,1,1,85679.11784579873,France,Female,0
538,30,3,177174.70346251669,4,1,0,33091.53527073788,France,Male,0
474,44,7,105969.96183334781,4,1,1,67779.8748526546,Germany,Male,0
686,46,3,174452.86746403232,4,0,1,75085.28788984608,France,Male,1
416,62,4,137215.70237144412,4,0,0,28405.439435803364,France,Male,1
734,59,7,196856.26605193777,1,0,0,45265.64223618418,France,Male,0
827,31,5,53891.95370971574,4,0,0,128131.90961479915,Germany,Female,1
735,65,5,135071.59433880137,3,0,1,57658.19022507138,Spain,Male,0
636,24,6,111007.40611139877,3,1,0,28844.30227270706,Germany,Female,1
311,62,6,116601.69874626026,2,1,0,82783.20017497071,France,Male,1
819,47,1,126364.16147296659,4,1,1,131460.4447160812,Germany,Female,0
745,30,9,20140.143525097254,2,0,0,91930.11097361463,Germany,Female,0
525,42,0,190357.0925704416,1,0,0,111306.3102423765,Germany,Male,0
562,51,2,150386.73497080914,1,1,0,128509.9043238722,France,Female,1
389,53,8,130586.92314030637,4,1,0,44282.6839083328,Spain,Female,0
501,41,5,54333.36133660294,1,0,0,84733.15335604447,Spain,Male,1
489,24,1,117708.39715308146,1,0,0,109973.62046544279,France,Male,1
560,51,3,119940.9435372318,2,1,1,68740.37085964112,Spain,Female,0
761,36,8,189473.56510217002,3,0,1,121010.70986447389,France,Female,0
613,68,9,124733.38165132498,2,0,1,89064.7302128803,France,Female,1
569,62,9,112846.31257151431,2,1,1,50011.34706219705,Germany,Male,0
557,80,3,193924.06823828572,2,0,0,53838.75500577237,France,Male,0
808,31,0,171176.26189258808,1,1,1,61701.14177711999,France,Male,1
775,39,7,20419.202341999455,1,1,1,107682.51999346487,Spain,Male,0
423,74,6,132821.7780966058,4,0,0,59652.271261109665,Germany,Female,0
567,37,5,54922.866963126624,1,0,0,117858.60490987451,Spain,Male,0
528,80,4,2227.5152944346123,1,1,1,130690.29402158248,Spain,Female,0
501,47,7,19670.901138029094,2,1,1,45169.519035162404,France,Female,0
499,54,2,85914.67020758279,2,0,0,99372.56785969707,France,Female,0
401,80,4,103773.38395595408,1,1,0,23457.65317134901,Spain,Male,1
543,80,7,33397.27058849846,1,0,0,61103.74753073907,Spain,Male,1
411,64,6,57471.47415257097,4,0,0,60793.12111838563,Spain,Male,1
445,41,8,198820.45664214523,1,1,0,24762.52940530464,Germany,Male,1
305,35,5,128689.10419354895,4,1,0,103267.36499978461,France,Female,0
582,41,4,122925.12167588902,2,0,1,114564.18291509237,Germany,Male,0
481,50,3,7237.226095173033,4,0,1,110155.99455857133,Spain,Female,0
498,69,3,189493.63407547216,4,0,0,147194.73965825478,Germany,Female,1
437,53,6,154281.8023686362,4,0,1,82526.90794293708,Germany,Male,0
469,35,3,38653.84538063297,1,1,1,22432.360731346518,France,Male,1
466,55,6,146149.383369499,4,0,1,24229.62839354706,Spain,Female,0
843,39,4,82994.595297064,3,1,0,70243.91912519964,Germany,Female,1
398,77,2,71669.10173457173,3,1,1,85976.6930351289,France,Male,0
517,56,6,84630.32350274782,2,1,1,79952.66698684097,France,Male,0
524,37,1,125305.75436237424,4,0,0,136589.16036924507,France,Female,0
439,36,7,26237.50838360217,3,0,0,103329.57793767378,France,Male,1
324,48,7,196075.69381174858,1,1,1,70908.67953538414,France,Male,1
615,43,7,104057.74617430092,1,0,1,77862.78854580302,France,Female,0
529,36,10,43609.92803779004,4,0,0,81645.49817565174,Germany,Male,0
474,46,6,131963.43429131882,2,1,0,53355.01261314722,France,Male,1
601,29,10,48996.043186768446,2,0,0,111508.672378363,France,Male,0
324,78,5,189138.77697650506,2,0,1,81361.31141469307,Germany,Male,0
627,26,10,159971.64435057822,2,0,0,42740.731551551944,Spain,Male,0
541,70,10,156803.81075424186,2,0,1,37549.014542600955,France,Male,0
490,44,3,74546.28558975749,2,0,1,54092.84790912938,France,Male,1
323,33,0,24347.97705206666,2,1,1,132063.90349413987,Germany,Female,0
328,35,3,138696.1752714757,1,0,0,64595.82044631817,France,Female,0
620,51,2,151252.5421975226,3,1,0,69500.45311524026,Germany,Female,0
630,25,1,118776.24744289444,4,0,1,141116.60407426953,France,Female,0
809,80,9,81675.93612629516,4,1,0,105544.46482056615,France,Male,0
576,62,0,164647.28784221466,3,1,0,93872.55783069124,France,Female,0
600,80,3,110056.83549386774,4,1,0,149597.756155331,Germany,Female,0
810,51,8,133930.22446072198,3,1,1,127258.75618168828,Spain,Male,0
628,59,7,24201.006739844976,2,0,0,63643.774800740895,France,Female,0
315,78,4,139144.60604363173,1,0,1,28928.105882164586,France,Female,0
656,27,9,31373.26592977312,4,1,0,45115.5904211453,Spain,Male,0
736,80,1,114244.87767235262,3,1,1,52449.37465157222,Germany,Male,0
373,58,5,47299.29591358872,1,1,1,133035.0878354325,France,Male,0
720,70,9,96258.72059586142,3,1,1,99832.77154648828,Germany,Male,0
444,74,9,164368.2787717389,4,1,0,122451.17790407533,France,Female,1
848,79,8,71135.7128061965,4,0,1,46010.34716026849,Germany,Female,0
445,72,1,134795.54548322255,4,1,0,21216.122596553356,Spain,Male,1
307,33,0,87018.00935107066,1,1,1,47925.030547959366,France,Male,0
706,71,0,109789.9020093279,4,0,1,82072.94314018838,France,Male,1
302,65,8,21933.407795350602,2,0,0,35137.160772788775,Spain,Male,0
678,33,8,64681.590441594206,3,1,1,34332.65156322888,Spain,Female,1
350,80,7,70354.39111026493,2,1,0,100681.34398714658,Germany,Male,0
467,77,0,111727.41108701217,3,0,1,105376.05340021632,Germany,Male,0
816,66,7,92827.84047484673,1,1,0,81350.89417043547,Spain,Male,1
686,54,1,182961.73185069684,1,0,0,60996.75067951801,France,Male,0
665,76,2,33364.06718320146,3,0,0,98633.63681307099,France,Male,1
316,48,9,127583.48058229299,1,1,0,20839.70970865594,France,Female,0
754,68,3,39564.13785242265,1,1,0,128147.08295177878,France,Male,1
726,80,1,147631.39559705748,1,0,1,143838.87310108496,Germany,Female,0
719,69,4,70332.18262399474,3,1,1,117468.74416672198,Germany,Female,1
531,64,10,157748.04386255532,1,0,0,78518.31873316577,Germany,Female,0
389,24,2,116268.72074794862,4,1,0,20863.83654778317,Germany,Male,0
452,27,4,89579.83850461271,4,1,0,62212.61560908617,France,Male,1
815,40,8,188276.24999540584,1,1,1,81949.07641856761,France,Female,0
517,40,9,13776.546843734328,3,0,1,118684.88496800326,France,Female,0
408,46,5,155459.75714265156,3,0,1,117606.74775702691,France,Female,0
386,72,6,125586.64260345687,1,1,1,133064.44577389554,France,Male,0
651,28,5,17710.850394382072,1,0,0,107666.77711616129,France,Male,1
316,52,6,82634.57304930394,2,1,0,119766.8590280709,Spain,Female,0
705,64,4,151945.22438652243,1,0,1,86504.23653383197,Spain,Male,1
751,46,6,36493.13495838631,3,0,1,55336.350714079024,Germany,Female,0
769,63,6,190297.49433235807,2,1,1,125313.25951024653,France,Female,0
660,61,0,33516.4966648039,3,1,0,130977.83232230057,Germany,Female,0
846,42,9,3655.1029476713957,2,1,1,48584.860013146936,Germany,Male,1
644,75,5,160854.57709420676,4,0,1,108901.61710949434,France,Female,1
395,66,8,140030.7157473148,2,0,0,56439.14567575089,Germany,Male,1
640,80,3,68732.91226479544,3,0,0,108128.9890394272,France,Male,1
573,69,4,114715.514809489,2,1,1,73798.81598246002,Spain,Female,0
345,23,4,25063.85158157023,2,1,1,29058.736209557075,Spain,Female,0
387,26,6,177052.51481083047,4,0,0,134639.59819712426,France,Female,0
692,30,9,175573.80138210254,4,0,1,59723.660750412964,Germany,Male,0
456,54,4,66122.62187224672,2,1,0,23949.427971878038,France,Male,0
370,80,8,160551.6193487643,2,1,0,43225.49924134227,France,Male,1
346,45,5,31879.66813448617,1,0,0,23579.19662431196,France,Male,1
470,48,10,124247.97856187377,3,0,1,29902.081122453,France,Male,0
811,45,0,108733.46831166455,2,1,0,64030.40669608498,France,Male,0
837,32,8,59539.43295372257,4,1,0,93342.71362577478,France,Male,0
496,61,0,22530.617353563186,3,0,1,123515.06809317689,Spain,Female,0
431,70,6,183771.22178514992,3,0,1,78904.99954810506,France,Female,0
639,64,6,99116.75119847323,3,0,1,24330.093414315066,France,Male,0
731,25,3,20106.506464644426,1,1,1,74322.93769725665,Germany,Female,0
301,23,0,51792.96658004075,3,0,0,52833.28821628667,Germany,Female,0
682,33,4,182812.82890649128,3,0,1,79418.81624731746,Germany,Male,0
361,45,8,135905.37840818212,2,0,0,38856.32207640806,Germany,Male,1
310,70,10,8592.678561527167,3,1,1,48047.876964030766,France,Female,0
802,73,0,147963.26687764202,2,0,0,43848.88060484986,Germany,Male,1
707,80,5,64057.000243821974,1,1,1,73320.27205804465,France,Female,0
647,63,10,123561.69256422161,3,0,0,70106.80656747868,France,Female,1
753,24,1,37628.937570577036,4,1,0,46237.38397546382,Spain,Female,0
705,51,10,109717.52290991979,4,1,1,35093.76818000735,Spain,Male,0
706,80,0,135206.81466324723,1,1,1,75008.07414932651,Spain,Female,0
664,74,1,622.1755246485606,4,1,0,62735.9903428944,France,Female,1
644,56,2,115169.2115807141,4,0,1,98678.63280463155,Germany,Male,0
476,30,8,126819.93710516,4,1,1,94642.5818116473,Spain,Male,0
309,56,3,115062.87130106117,2,0,1,67148.6911311352,France,Male,0
