CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography,Gender,Exited
352,27,10,85918.7128440388,4,0,0,72060.95562294703,France,Female,0
486,53,2,35997.26280113072,4,1,0,62079.22713134165,Germany,Male,0
408,77,1,67946.54106900582,3,1,0,106217.38695414613,Spain,Female,1
313,32,4,84828.83475590049,2,1,1,24277.137837642636,Germany,Female,0
721,34,2,98206.7239733603,4,1,0,42283.116740425816,France,Female,0
616,52,3,20029.827662494215,4,0,0,43671.97889459609,Germany,Male,1
542,21,10,180482.49971581006,1,0,1,102654.78828265969,France,Female,0
474,19,1,154821.42407520817,3,1,1,148708.34190059075,France,Male,0
715,36,4,120046.95395598098,2,1,1,61599.269409595196,France,Female,0
538,44,7,45182.87677525168,2,1,1,47574.12707496654,Germany,Male,0
575,79,8,135820.55236731487,3,1,1,81889.21966405434,Spain,Male,0
399,55,9,58881.39887176453,4,0,0,89172.68375329282,France,Male,1
630,67,5,112000.50812774585,4,1,0,68973.46353401532,France,Male,0
572,44,7,102189.76264392603,4,0,1,42828.05617582574,Germany,Female,0
731,68,0,42475.91282101404,2,0,1,60801.1371058588,Germany,Male,1
520,73,7,127395.56821447788,1,1,0,21183.442808227017,Germany,Male,1
437,48,6,154281.8023686362,4,0,1,82526.90794293708,Germany,Male,0
668,60,3,131429.2231360321,3,0,1,77340.39175696319,Spain,Female,0
848,78,0,190551.93940433083,3,1,0,139183.10718225673,Germany,Male,1
789,74,4,134038.92174110166,1,0,0,51353.67002893094,Germany,Male,0
644,45,7,199040.96677966914,4,0,1,112719.81461884118,Spain,Female,0
585,19,10,132539.7075078858,2,0,1,91910.67428857383,France,Female,0
786,36,5,107671.43136015514,2,0,1,125464.54871109381,France,Female,0
332,40,1,177846.0932070898,2,1,0,140276.35672364812,France,Female,1
435,75,4,84087.17892275109,3,0,1,75727.46002216742,France,Female,1
376,58,6,144489.91122596423,1,1,1,65599.27725862685,France,Male,0
338,66,10,95871.11352004873,2,0,1,29193.4246706322,Spain,Male,0
718,48,10,75651.1823105299,2,1,0,110386.35256185249,Spain,Male,0
438,38,5,146797.56681887712,3,1,1,109438.41445805298,France,Male,0
635,26,7,131899.49809177354,4,1,1,35980.654633579295,Germany,Male,0
713,66,10,13942.272693715218,2,0,0,36672.56064964965,Spain,Female,0
572,41,6,121878.52619741073,1,1,1,80720.44220605459,Germany,Female,0
802,29,10,28979.72267322,1,0,1,131609.30350720976,France,Female,1
699,66,1,88804.1360512448,4,1,1,36908.99624152448,France,Female,0
411,55,0,80528.21701728956,2,0,1,130267.09397600015,Germany,Female,0
413,55,9,24948.615627417283,1,1,1,48085.409284343375,France,Male,1
704,73,6,6122.65597941577,1,1,0,36621.73617488808,France,Female,1
585,67,1,179895.65409072177,4,1,0,111942.8287158443,France,Female,1
325,19,10,194704.18515801657,4,0,1,34821.637201741,Germany,Female,0
539,71,7,83705.60935355842,1,1,1,109978.01146964301,France,Male,1
767,59,7,141016.07837906474,3,0,1,135607.759340388,France,Male,0
782,41,10,126228.65785788711,4,1,0,54699.96672988551,France,Female,0
320,42,0,99885.51939956855,3,0,1,28883.27456040481,France,Male,0
327,45,3,56978.54285105726,4,1,1,100797.09935821214,France,Male,1
403,53,3,135002.19921720572,4,0,0,27961.257997287034,Germany,Female,1
311,27,10,102143.65558257297,3,0,1,82386.1394089037,France,Female,0
656,38,8,62219.83736304955,3,0,1,72194.95274668254,Germany,Female,0
511,22,4,106956.34501737721,4,1,1,66887.30328071227,France,Female,0
548,37,7,15939.984662851137,3,1,1,70021.4392633175,France,Male,0
552,50,1,45848.00396238784,2,0,1,44682.35729110503,Germany,Male,0
323,53,0,181324.47300735893,1,1,0,69208.85744274514,Spain,Female,0
647,77,10,24861.65985025448,3,1,1,135243.39908629702,France,Female,0
367,27,8,89019.7145794771,4,0,0,20523.95414948328,France,Female,0
594,27,10,198584.1101067874,1,1,0,44781.13436834667,Spain,Female,1
586,70,9,115934.9655663955,3,0,0,32635.50887808585,France,Male,0
533,71,8,170825.06297844782,2,1,0,107612.7951261198,Germany,Female,0
734,58,6,177124.05285094908,3,1,1,69629.85017482066,Germany,Male,0
725,23,4,31706.740979487913,3,0,0,93182.28602462988,Germany,Female,0
647,75,2,128752.38999056433,3,1,1,125356.14079172732,France,Male,0
624,19,7,42108.11768074891,4,1,0,79032.11797770717,France,Female,0
592,64,3,71664.65242639855,1,0,1,111455.27261750518,Spain,Female,1
473,79,5,165179.2538584192,3,0,1,77812.59612870592,Spain,Female,1
559,45,1,73957.58950426508,4,0,0,77470.49073595405,France,Male,0
572,70,5,42238.31177811301,3,0,1,119495.05550195953,Spain,Female,0
606,28,4,110239.43759836418,1,0,0,47491.24432809392,Germany,Male,0
818,35,9,116794.93045765339,1,1,1,79065.51149305582,France,Female,1
411,59,2,138992.32417883037,1,0,0,44377.85975745082,Germany,Female,0
508,43,5,136194.32474408692,2,0,0,124677.53594987285,France,Male,0
457,73,9,72765.83512936627,2,0,1,101564.3947924894,Germany,Female,0
839,45,3,33938.86169886193,1,1,1,94651.6735529199,France,Male,0
735,79,10,68196.45381281816,1,1,0,122327.27842487022,France,Female,1
486,46,1,31959.72075780513,1,1,0,43147.99590539361,Germany,Female,1
538,75,8,100639.58745100014,3,1,0,125591.69974641837,France,Female,1
622,63,10,66948.95317181076,2,0,0,80089.65206067919,Spain,Female,0
457,42,9,43074.675218205026,1,0,0,95332.25256674875,France,Male,1
655,27,10,9751.61975803982,2,1,1,128720.61345898325,France,Female,0
574,41,4,109653.389373496,4,1,0,133367.17751709983,France,Male,0
786,31,7,175322.19410957763,1,0,1,75845.22872252083,France,Male,0
312,59,10,194879.9664318291,1,1,1,142270.40932516792,France,Male,1
724,52,10,157078.23500343543,4,1,0,59963.6913313509,France,Female,0
319,20,6,111757.16538306489,1,0,1,22509.322981602574,France,Female,1
326,51,10,13609.811000992788,4,0,1,93716.55549619973,Germany,Male,1
320,39,5,67815.26836078256,1,1,1,126136.92032518331,Germany,Male,0
447,35,6,23431.216623940654,3,1,0,44751.094682954186,France,Male,1
770,42,0,132274.74727507224,1,0,1,81283.34408637244,Germany,Female,1
785,37,5,96688.71968291464,2,1,0,33035.450144019196,France,Male,0
703,18,1,135522.62705929118,1,1,1,49908.8074077831,France,Male,0
845,35,3,37886.03945661551,3,0,1,41642.52216163708,France,Female,0
358,33,1,132471.71637776948,2,1,0,68204.7457284977,France,Female,0
656,43,9,135154.17043479029,3,0,0,104829.68835372478,Spain,Female,0
745,41,8,69734.55143393131,4,1,1,120174.98806445705,France,Female,0
468,49,6,121282.98639581563,1,0,0,140488.5396013056,France,Male,0
546,71,6,149779.59132157516,1,1,1,44197.13294940595,France,Female,0
370,32,1,73154.7377926889,4,0,0,82838.6373724167,Spain,Female,1
381,27,4,183395.3305400001,2,1,1,124269.0132191578,France,Female,0
586,55,6,41456.661169814746,4,0,1,64424.71703782591,France,Male,0
639,62,4,125812.28093853556,1,0,1,30581.65336527588,France,Female,0
386,55,3,59917.94182665422,4,1,1,114910.2203380767,Spain,Male,0
516,25,2,54355.835027577305,3,0,0,105995.88334930847,France,Female,0
385,67,1,102749.02889609232,2,1,0,84864.94408147203,France,Female,1
669,35,0,196060.87574563187,3,0,0,73677.07920354861,France,Male,0
344,66,6,4607.893671008112,4,0,1,39904.017902740365,Spain,Male,0
416,62,3,108379.10335339655,4,0,0,73393.3137088102,France,Male,1
718,26,2,61005.348777570754,3,0,0,125015.76777699863,Spain,Male,0
637,32,0,81519.90603640427,2,1,1,53150.110490539744,France,Female,0
648,63,5,118849.42979472455,3,1,1,99400.93328286345,France,Female,0
559,25,4,180932.12260498898,3,1,0,139407.99474576287,Spain,Male,0
830,50,9,92817.98617827268,3,1,0,22435.08126915267,Germany,Male,0
427,27,3,71214.664760199,4,1,0,76308.7431116363,Spain,Female,1
372,23,0,36431.63221580592,2,0,0,38935.488471879435,Germany,Male,1
644,71,1,141238.469659631,1,1,1,141732.36394428904,Spain,Female,0
328,75,7,163071.89581005755,4,0,1,131180.4482741148,France,Male,0
811,79,2,66074.09465376302,3,0,1,24527.372398489322,France,Male,0
587,65,5,123891.62013154154,4,1,1,45948.42903454851,France,Male,1
351,75,1,62633.67101654951,3,0,1,61133.18421292882,France,Male,1
307,67,6,191399.73462795952,4,0,0,99541.66415191023,Germany,Male,0
654,20,1,132357.3866929846,1,1,0,68816.92177263706,France,Female,1
635,72,8,103530.93637797543,2,1,0,99995.54411101676,Spain,Female,0
811,58,1,56255.94321190832,4,1,0,111709.28889894868,France,Female,0
654,36,0,133630.0864232416,1,1,0,64870.593627654904,France,Male,1
679,33,5,63706.29372596643,1,1,0,88435.97176770492,Germany,Male,0
353,23,0,104871.04842883619,4,1,1,110812.18009829908,France,Male,0
593,64,7,67749.75912788844,3,1,0,143120.536242483,France,Male,0
790,21,1,163311.0048081033,2,1,0,99091.54960113352,France,Female,0
608,73,0,19137.156313309457,3,0,1,65487.31250069282,France,Male,1
496,58,4,88463.77127247502,3,0,1,144375.4834759897,Germany,Female,0
570,65,7,39425.75032894043,4,1,0,123092.93404473091,France,Male,1
720,75,9,183029.2514716203,4,1,1,60302.54158524772,France,Female,0
467,37,0,21015.889111320772,3,0,0,148060.28084844458,Spain,Female,0
752,69,6,80973.12484351988,3,1,1,34398.66449870859,France,Female,0
364,39,8,190985.4352856731,3,0,0,37910.013721031966,Germany,Male,0
849,47,9,156365.5425297824,3,1,1,114951.79678076819,France,Male,1
441,74,2,77872.16825617649,4,0,0,41181.3248880945,Spain,Male,1
437,39,0,39333.36222953714,1,0,0,111192.44087752365,Germany,Female,0
483,52,8,151509.07669716136,4,1,0,96124.90493243153,France,Female,1
438,19,6,77890.23569838474,3,0,1,36382.04542644218,France,Male,0
471,60,5,71225.68144662933,3,0,0,81029.46799900575,France,Male,0
448,43,2,55549.9973220573,2,1,1,74154.96979447079,Spain,Male,0
671,42,6,85770.32188336737,2,1,1,111834.68803104885,Spain,Female,0
737,49,7,167129.18755157405,2,0,1,79792.41417721438,France,Male,0
323,32,5,39662.83177873795,2,1,1,124548.07125365597,France,Male,0
795,63,4,49678.17088706312,2,1,0,20513.860164774294,Germany,Male,0
844,30,0,180841.9096026529,4,1,1,56443.21642610098,France,Female,0
569,53,9,120115.50559826933,1,1,1,112346.37535441964,France,Female,0
720,26,7,189330.01667783514,2,0,1,20778.310387883528,Germany,Female,0
358,44,1,41668.472868609555,1,1,1,131674.3402423454,France,Female,1
755,44,10,59065.07001357113,1,0,1,44512.78260349657,France,Male,0
737,48,10,111386.63376140934,2,1,0,59548.995022149415,Spain,Female,1
847,34,1,26459.10495044561,4,1,0,52024.83235508141,France,Female,1
760,35,3,127049.2186907979,1,1,0,108152.04705527122,France,Female,1
540,75,1,187757.86617094942,1,0,1,60219.19492506505,France,Male,0
745,24,6,11994.817329378771,3,0,1,69030.70607850648,Germany,Male,0
577,33,5,58805.82452147463,1,1,0,135740.4033972046,France,Female,1
428,72,3,15605.822401028701,3,1,1,37569.220752547386,Germany,Female,0
642,60,2,168613.8545450126,4,0,0,79868.05693178851,France,Female,1
423,29,0,196210.96768206198,1,0,1,68518.17894828977,France,Male,1
505,72,0,130924.18704006288,2,1,1,51563.17185350756,Germany,Female,0
379,47,1,131302.12978947264,3,1,0,54068.30626554253,Spain,Female,1
643,54,2,31113.612153073733,3,1,0,53556.12863702165,France,Male,1
748,74,3,136325.50615743498,2,0,1,142200.00372184248,Spain,Female,1
721,78,6,119915.7320050096,4,0,0,38678.240194497674,France,Male,0
502,27,6,111917.62821067785,3,0,0,128643.29057348313,France,Female,0
391,63,6,64587.15224887776,2,0,1,91858.7899139692,France,Female,0
440,61,1,139117.2696083207,1,0,1,127857.67015515102,France,Female,0
846,33,2,11004.847114266659,1,0,1,65235.4798443932,Spain,Female,1
425,64,3,155654.69879952315,3,0,1,67277.05559048297,France,Female,0
637,28,6,71482.70386465485,1,0,1,88720.35815049191,France,Female,1
358,31,10,75421.51766762164,2,0,0,28030.01401466792,Spain,Male,1
490,51,0,100072.91528875746,3,1,1,69841.38923454931,Spain,Female,1
487,68,10,167534.76372176167,2,0,0,147710.11308960227,France,Male,0
761,71,10,133544.60063558267,2,0,0,105362.00828747591,Germany,Male,1
469,40,3,180297.90596853915,3,1,0,102761.43318782258,France,Male,0
389,19,5,131534.9650257291,4,0,1,113014.464680316,France,Male,0
539,75,6,108220.0103454836,4,1,1,95424.72634976657,Germany,Male,0
499,33,8,168326.34640942368,3,1,1,103989.20112955452,France,Female,1
759,49,4,58367.50469209306,2,0,1,92780.71985316885,Germany,Female,0
806,34,1,139833.184579147,2,1,1,119840.96484553194,Spain,Female,0
449,35,9,23573.99275491865,4,1,0,23786.768152902565,Germany,Female,0
556,37,3,81103.36876527895,1,0,1,113607.31225080213,Spain,Female,1
421,61,8,47189.35537855136,3,0,1,116929.58682058222,Germany,Female,0
338,76,10,119769.98726122336,4,0,1,24032.987292320846,Spain,Female,0
321,66,0,187006.15466716,1,0,0,97922.31758910837,Spain,Female,1
669,34,2,46590.25232472631,3,0,0,79053.99874528672,Spain,Male,1
485,39,6,26513.50777253163,3,0,0,65919.26271238003,France,Male,1
827,26,5,53891.95370971574,4,0,0,128131.90961479915,Germany,Female,1
691,22,7,181044.98470598806,1,0,0,119140.52469982441,Germany,Male,1
313,54,8,134259.69610403548,3,1,1,103324.3791432014,France,Female,0
583,27,4,54897.03480090515,2,1,0,144307.09401873485,Germany,Male,1
308,63,2,54658.30258221656,1,0,1,22726.041468190986,Spain,Male,0
633,79,2,24863.861519130114,1,1,0,36594.55199583023,France,Female,1
488,39,7,32822.03138961952,1,1,1,78107.19113327644,France,Male,0
514,44,10,36273.552054161984,1,0,1,86919.1053455479,Spain,Female,0
467,43,5,42272.74929072977,1,1,0,106816.65311801672,France,Female,0
412,40,9,125989.39213966778,3,1,0,91178.77747881487,Spain,Female,1
793,38,2,69733.48204234957,4,0,1,130022.1456577327,Spain,Male,0
758,68,7,182357.2046978467,1,1,0,45374.47321456282,France,Male,1
396,42,2,62593.39454009647,4,0,1,75622.88738138592,Spain,Male,0
675,40,1,153201.61276081542,2,0,0,128798.64780658601,Spain,Female,0
457,59,9,38592.23970637162,1,0,1,135368.85121725785,France,Male,0
455,64,1,131989.3983042483,1,0,0,29270.69043518666,Germany,Female,1
321,77,5,8670.642823905617,1,1,1,124308.71062902524,France,Female,0
544,77,2,63715.89063316776,1,0,1,38306.90828526346,France,Female,1
506,54,2,164274.12051500657,3,0,1,120546.77781574834,Spain,Female,0
411,57,6,77684.76934912545,4,1,1,32433.249508081703,Germany,Male,0
330,25,7,121728.60175816527,4,1,0,88339.926609181,Germany,Male,0
584,71,0,107968.68719637019,4,0,0,149855.95521578548,France,Male,1
523,70,10,30853.167059322615,1,0,1,98822.21078856188,Spain,Male,1
352,45,10,159178.08664662688,3,0,0,126576.25429893433,France,Female,0
446,22,0,89806.99325283803,4,1,1,45135.514209833535,Germany,Female,1
628,55,5,174880.14387125638,1,1,1,57397.4055588449,France,Male,0
348,55,9,191492.901386333,3,0,0,111414.1002717501,France,Female,0
721,30,8,52919.890829943375,2,0,0,139818.78733519066,France,Male,0
483,72,1,52453.581099835,3,0,0,88097.28282475188,France,Female,1
603,56,10,174936.2906307925,1,0,0,139988.4621732536,Spain,Female,0
744,22,5,136524.24997936154,1,0,0,90907.96897720479,France,Male,0
606,50,4,125149.26923894802,1,1,0,76125.12578153961,France,Male,0
754,63,3,39564.13785242265,1,1,0,128147.08295177878,France,Male,1
555,67,4,143613.82053942102,2,0,0,57849.293817737635,Spain,Male,1
686,32,5,130059.26161813596,3,1,1,41444.42668475355,Spain,Male,1
359,60,8,75916.6503955759,1,1,1,27074.13435002558,France,Male,0
316,74,5,33691.97190559565,1,1,0,73243.38554570594,Spain,Female,1
826,56,1,44962.49633976921,4,1,0,26728.650894031678,France,Female,0
788,50,10,144125.40130520525,3,0,1,62217.20899302474,France,Male,0
616,78,5,64243.259779272455,3,1,1,75854.03008131329,France,Female,0
701,51,10,134557.7387828669,3,0,1,86528.74281788427,France,Male,0
601,69,1,163041.5255648479,1,0,0,119991.85961686977,Spain,Male,1
430,64,3,83583.57719760912,1,0,1,108738.10108830803,France,Female,1
700,49,2,77768.7997693072,4,1,1,70215.07324419144,France,Female,0
504,48,9,167773.27315287924,1,1,0,80423.16567202745,Spain,Female,1
489,69,1,136218.20794596942,2,0,0,100695.09436463693,France,Male,1
428,20,2,162912.3112205233,3,1,0,33096.99200023079,Spain,Female,0
791,31,0,18702.613286353164,4,0,1,109596.21215224508,Spain,Female,0
692,48,0,22605.06041071244,3,0,1,55216.47002496606,Germany,Male,0
607,57,10,14473.589151015398,4,0,1,133115.1044103985,Spain,Male,0
382,23,2,192347.25406133285,4,0,1,45676.87937039128,France,Female,0
720,19,9,148684.57961738395,4,1,1,82161.52569286898,Germany,Male,0
560,27,5,72796.42797954651,4,1,1,29471.659934131712,Germany,Male,0
359,47,2,64682.226485473235,2,1,1,119600.71599022788,France,Male,0
483,44,8,2757.540908910183,4,1,1,35902.96450280879,Spain,Male,0
472,44,9,148784.11629392824,1,1,1,63160.914771970565,Spain,Female,1
694,29,3,55278.70881768611,2,1,0,90249.48928365695,Germany,Male,1
688,27,7,127704.97858084335,4,0,1,111888.65250039099,Spain,Male,0
300,63,1,199901.7591327549,3,0,1,106444.37953820206,Spain,Female,1
352,77,2,181467.28632938725,1,1,0,146038.23287339855,France,Male,1
776,73,10,182440.45760498647,2,0,0,103151.62138850582,France,Male,0
552,44,5,138045.87070180793,2,1,0,110833.10696287757,Spain,Female,0
842,60,0,151386.08663644956,3,0,1,64975.91691680566,Germany,Male,0
725,59,3,67871.54873436916,3,1,1,40279.556480855405,Germany,Female,0
586,25,9,168231.0473095185,1,1,1,20949.26016555816,Spain,Female,1
828,54,4,61097.75108006994,3,1,1,130675.63919172947,France,Male,0
443,29,5,131583.50736941537,3,1,0,104350.29102951258,France,Male,1
583,19,0,167119.24796028485,2,1,0,29951.754575977557,Germany,Female,0
309,79,7,193513.65639638793,3,1,0,93966.5831313911,Germany,Male,1
306,20,2,37679.06465439399,1,0,0,25128.708338506352,France,Female,0
718,74,6,153126.56297982315,2,1,1,72260.0948250024,Spain,Female,1
357,59,3,121325.9696105444,2,0,1,113992.86607212738,France,Female,0
684,75,6,139031.44943761613,3,0,1,69703.0867600296,Spain,Male,0
624,24,1,11545.591760466434,2,0,0,113890.3827514444,Germany,Male,1
412,21,0,21458.18929838943,2,1,1,106052.45607627746,France,Male,0
312,68,0,13088.500465010777,3,0,0,84031.60660958072,Germany,Male,0
747,69,9,53267.034878009654,1,0,1,47661.18542763297,France,Female,1
361,21,10,56527.904735277734,1,0,0,28074.894374378535,Germany,Female,1
445,46,2,127844.08937670717,4,0,0,101581.29433488926,Germany,Male,0
667,53,5,87752.48457338274,4,1,1,148910.0893625244,Germany,Male,0
784,55,10,37982.713988338124,3,1,0,42253.65472690185,France,Female,0
762,69,3,89976.0090835523,1,1,0,119318.14354675327,France,Male,0
603,43,7,46416.42076938093,1,1,0,112765.98129648328,Germany,Male,1
450,62,10,2083.4393478999623,4,1,0,57107.01017807467,France,Male,1
634,49,3,28674.06233906422,3,1,0,149959.68406018516,Germany,Male,1
321,65,2,74029.98610945405,4,0,0,125154.0480919982,France,Male,1
749,28,5,158007.2627952548,2,1,0,78238.13177137764,Spain,Male,1
763,58,8,108127.79890261624,4,1,1,53859.846600096556,Spain,Female,0
424,63,0,56196.78825656475,3,0,0,44686.04662585392,France,Male,0
328,69,10,123679.09688509147,4,1,1,110810.23426909189,France,Male,0
302,60,9,78904.7247203549,2,1,1,44383.14684283092,Germany,Female,0
405,21,9,39210.87029094046,2,0,1,47277.99255766342,Germany,Female,0
693,61,1,26506.2791438458,3,1,1,131165.25894327695,France,Male,0
423,66,1,195996.16127501734,1,1,0,127226.8663969127,Spain,Female,1
749,69,8,49259.673417104685,3,0,0,148140.16708586685,Spain,Female,1
660,56,0,33516.4966648039,3,1,0,130977.83232230057,Germany,Female,0
829,61,8,160657.85946290084,2,1,1,62664.090562622085,France,Female,1
489,44,0,142276.24412613403,4,0,1,104021.61042204809,Germany,Female,0
740,74,2,133882.37503342982,3,1,0,143517.81970843702,Spain,Female,0
654,53,6,110704.79083246944,3,1,0,137619.4424489934,Germany,Female,0
344,36,5,74344.59958120878,4,1,0,20453.374546658415,Germany,Female,1
471,45,5,39406.812777423664,3,1,1,44272.94819146332,Spain,Male,0
797,39,2,56904.59208774137,1,0,0,62597.28580618322,Spain,Female,1
782,34,3,128661.7605459259,2,1,1,47894.27483880311,France,Female,0
620,27,8,57729.6972019872,4,0,0,32563.113477644238,Spain,Male,0
840,71,0,66245.25788472999,1,1,0,116224.79829947179,France,Male,1
844,49,2,50940.71647001026,4,0,0,88191.11313465564,Spain,Male,1
798,70,6,178182.01934442748,1,0,1,133328.95149257098,France,Male,1
813,37,5,32580.538658597714,4,0,1,140010.12685494468,Spain,Female,0
719,35,4,123203.55837627244,2,0,1,149170.81619186827,Spain,Male,0
335,22,5,183172.61446699916,4,1,0,140191.70124857427,Spain,Male,1
443,64,8,50550.35449224099,2,0,0,51124.58992023528,Spain,Female,1
462,75,0,34709.28022022306,1,1,1,48951.79827343699,Germany,Female,0
545,49,5,43871.68835651609,3,1,1,88638.8803229004,Spain,Female,0
546,36,2,188310.28713796113,3,0,1,40792.41448173123,France,Female,0
806,50,4,16553.706704377768,3,0,0,119194.92750189641,Spain,Male,0
545,47,8,165856.89914900498,1,1,0,136397.4389575835,Spain,Female,1
829,58,9,135934.47402017273,4,1,0,114395.7626668552,Germany,Female,1
729,51,3,83680.93194929002,1,1,1,147746.64086042022,France,Male,0
590,79,1,62643.38863133814,3,0,1,87672.56031167497,Spain,Male,0
445,49,2,189153.8591357394,1,1,0,81294.2924770023,Spain,Female,0
509,78,1,132028.70392941585,3,0,1,92719.79221852674,France,Female,0
301,65,1,176004.4056821328,3,1,1,135842.36415204997,Spain,Male,0
640,61,4,11594.889211582604,1,1,0,149183.39520081173,Spain,Female,1
789,26,2,29867.198953453288,1,1,1,101651.35668365576,France,Male,0
830,47,9,96644.11033960331,1,1,0,64467.913984948136,Germany,Male,1
731,56,2,61565.992115801826,3,1,0,26467.08691220139,Spain,Female,0
344,44,5,60183.84439984095,3,0,0,59027.4152647055,Spain,Female,0
470,61,8,64540.37414778715,2,1,1,144226.6559265512,France,Female,0
692,36,5,2392.4299403447867,3,1,1,86353.26501855455,Germany,Male,0
604,34,8,40016.428079616875,1,1,1,106036.55822452252,Spain,Male,0
449,51,7,67124.96356917106,4,1,1,34251.649536246805,Spain,Female,0
332,48,5,194248.36657607023,1,0,0,102049.16322431379,Germany,Female,0
488,65,10,35392.0336060878,3,0,1,104526.15539829193,Germany,Male,0
574,71,8,152419.134116344,4,1,1,26802.04301066274,Spain,Female,0
421,74,5,31893.869064164894,1,1,1,50510.168868274064,France,Female,0
802,76,6,57715.370583872704,4,1,1,116551.18586487655,France,Male,0
847,40,5,32229.838857672632,4,0,0,26530.847284800544,France,Male,0
300,42,5,103897.4063481249,2,0,1,107187.49506238378,France,Female,0
541,20,2,166642.68363416067,1,0,1,105059.02359291921,France,Male,0
502,71,5,100480.06789824233,3,1,1,110382.66028451266,Spain,Female,0
398,64,10,96089.04770003576,3,1,0,128766.13251893283,Spain,Female,1
466,45,0,42803.57344760124,3,0,0,104041.98564969352,Spain,Female,1
346,73,3,61768.36710092577,4,0,1,143098.9746907592,France,Female,0
414,50,5,162267.24477206767,1,0,1,118610.37893175543,France,Female,0
357,18,2,162917.3079010683,4,0,0,132031.22926758463,Spain,Male,1
724,55,0,191002.69659651708,1,0,1,38890.34381224618,France,Male,0
675,40,10,132849.95677903632,3,0,1,68206.39133734786,France,Female,0
672,68,5,85730.64357045369,1,1,1,100891.90384253656,Germany,Male,0
584,19,6,145345.7248421771,2,0,0,101372.92784091886,Spain,Male,1
637,66,1,61090.2546709186,2,0,0,73555.64613643184,France,Female,0
322,78,0,140351.7970557886,1,0,1,86342.19968369289,France,Male,0
576,50,10,54792.583866123205,4,0,1,21422.766970926947,France,Female,0
337,55,4,9292.33245550909,2,1,1,89559.51208043945,Germany,Female,0
521,34,2,48753.31433913532,1,1,1,99890.63639908086,Germany,Female,0
565,45,7,178601.21276838062,2,1,1,29317.488514049634,France,Male,1
800,24,6,141786.78049665783,1,1,1,67003.02688676387,Spain,Male,1
601,21,2,129685.77509199553,1,0,0,113676.18979851702,Germany,Female,1
665,60,9,100356.71951404175,1,1,1,97853.57286344725,Spain,Female,0
775,77,9,68748.31657760736,4,1,1,67146.06077955983,Spain,Female,0
503,72,0,68602.35325675139,3,1,0,34455.33786999619,France,Female,0
595,70,2,43111.05338314831,3,0,1,58480.340974586616,Spain,Male,0
424,51,10,119890.75466401597,1,1,0,147872.01771404006,France,Female,0
751,61,2,170295.41476049196,1,1,1,126904.14433136,France,Male,1
684,73,9,182702.0630816514,2,0,0,53120.88071824827,France,Female,0
630,46,4,58514.11850774024,2,1,0,58955.687578872275,Germany,Female,0
705,52,10,197182.77716539457,4,1,0,76906.39912744831,France,Female,1
500,75,4,166658.99430408134,1,1,1,110584.49341758847,Germany,Male,1
489,72,7,66274.20925720004,2,0,0,128768.8942145607,Spain,Male,0
509,18,2,101449.94146716555,2,1,1,124893.95981020718,Germany,Female,0
680,48,9,36194.62307317356,3,0,0,143073.70114688278,Spain,Male,0
398,73,1,188951.38117041838,1,1,1,68659.94888212346,France,Male,0
538,38,5,70650.59883598132,3,0,1,138497.36779534118,France,Male,0
514,34,10,922.7071969841294,2,0,0,38193.175522022386,Germany,Female,0
332,26,9,48107.38050534986,2,1,1,145852.30229454584,Spain,Male,0
571,19,9,99675.03961987015,3,0,0,62762.064870194175,Spain,Male,1
455,71,5,136199.90283201044,1,1,0,123209.49429668696,France,Male,1
686,20,5,33923.038895675694,3,0,1,124522.05221234943,Germany,Female,0
609,30,2,183848.30818492261,1,1,0,58768.00754461396,Germany,Female,1
521,79,8,65960.7486752042,4,0,1,107432.79886828069,Germany,Female,1
508,47,4,155278.68481329756,1,0,1,39167.04578586212,Germany,Female,0
310,41,7,172398.1226355762,3,1,0,30858.415675652715,France,Male,1
503,64,9,13820.175557078817,4,1,0,80514.19677855598,Germany,Female,1
727,75,10,118079.95319194555,1,1,0,99262.43500297013,France,Female,0
700,27,6,85013.2660302122,2,1,0,78674.07186635505,Spain,Male,0
607,48,4,48305.31179087183,3,0,1,126614.11979552738,Spain,Male,0
551,47,0,178170.27747183657,2,1,0,139731.83439933695,France,Male,0
322,29,3,68041.8242746335,1,0,1,128788.67470806139,Germany,Male,1
380,53,9,10202.936584270228,2,1,1,105063.61666336482,France,Female,0
698,34,2,72494.26218640113,1,0,1,55613.93130645518,Spain,Female,1
358,67,5,170202.51524349276,2,1,0,79471.45499146124,France,Female,0
770,48,4,151841.539542609,3,1,1,67315.30795987192,France,Female,0
801,79,4,136669.1550158633,1,1,1,121462.05297427595,France,Female,0
460,44,5,101984.17893697877,3,1,1,126242.8985672522,France,Female,0
491,61,4,101972.42568893348,1,0,1,53427.97969948881,France,Male,0
584,63,6,179737.80383878606,1,1,1,28248.10495933122,France,Female,0
738,41,6,5558.557993415603,2,0,0,68683.08469947637,Spain,Female,0
695,51,3,193275.0695988799,4,0,1,84527.39529210606,Spain,Female,0
617,71,1,103183.10439216705,3,1,1,52313.94058562047,Germany,Female,0
777,60,10,65289.10502816654,1,1,0,75387.34432086544,Germany,Female,1
797,35,2,183523.57603558118,1,0,0,54562.107408619515,France,Female,0
354,49,2,138995.79172106605,3,1,1,51623.56567433832,France,Female,0
802,18,6,65726.05166310053,3,0,0,102594.80101792754,France,Male,0
